,name,year,wine ID,rating,price,winery,ratings_count,region,number_of_flavors,number_of_grapes,grapes,black_fruit,citrus_fruit,dried_fruit,earth,floral,microbio,non_oak,oak,red_fruit,spices,tree_fruit,tropical_fruit,vegetal
841,Il Pino di Biserno 2019,2019,1670059,4.3,59.7420308340064,Biserno,709,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.5486600846262342,0.004231311706629055,0.04372355430183357,0.46544428772919605,0.04231311706629055,0.06488011283497884,0.4414668547249647,0.6473906911142454,0.2750352609308886,0.31029619181946405,0.011283497884344146,0.005641748942172073,0.03244005641748942
842,Tenuta Nuova Brunello di Montalcino 2016,2016,9712,4.5,116.49268673354896,Casanova di Neri,693,Brunello di Montalcino,13,1,['Sangiovese'],0.8701298701298701,0.03751803751803752,0.17027417027417027,1.305916305916306,0.1774891774891775,0.1673881673881674,0.963924963924964,1.4776334776334776,1.0389610389610389,0.6464646464646465,0.012987012987012988,0.002886002886002886,0.09812409812409813
843,Margaux (Grand Cru Classé) 2016,2016,23769,4.2,123.84292228680296,Château Brane-Cantenac,660,Margaux,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.3681818181818182,0.024242424242424242,0.13333333333333333,1.415151515151515,0.20606060606060606,0.2772727272727273,1.1015151515151516,1.6303030303030304,0.6848484848484848,0.5909090909090909,0.010606060606060607,0.012121212121212121,0.14545454545454545
844,Croix de Beaucaillou Saint-Julien 2014,2014,61754,4.2,66.66492711090842,Château Ducru-Beaucaillou,659,Saint-Julien,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.8315629742033384,0.009104704097116844,0.054628224582701064,0.7693474962063733,0.051593323216995446,0.11987860394537178,0.6039453717754173,0.9332321699544764,0.3141122913505311,0.45068285280728376,0.018209408194233688,0.0015174506828528073,0.05918057663125948
845,Pauillac (Grand Cru Classé) 2015,2015,1099398,4.2,69.99817346645385,Château Haut-Batailley,655,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.9603053435114504,0.015267175572519083,0.06717557251908397,1.0137404580152671,0.07938931297709924,0.16946564885496182,0.8,1.1862595419847328,0.33893129770992364,0.44732824427480916,0.00916030534351145,0.0015267175572519084,0.06564885496183206
846,Cepparello Red 2017,2017,77462,4.4,116.32175102300816,Isole e Olena,648,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.4861111111111111,0.023148148148148147,0.07407407407407407,0.7962962962962963,0.09259259259259259,0.1388888888888889,0.6635802469135802,0.9629629629629629,0.8040123456790124,0.4984567901234568,0.012345679012345678,0.0015432098765432098,0.08487654320987655
847,Pomerol 2012,2012,82454,4.1,66.66492711090842,Château Nénin,591,Pomerol,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.5972927241962775,0.025380710659898477,0.09644670050761421,0.6023688663282571,0.05922165820642978,0.13874788494077833,0.45854483925549916,0.7597292724196277,0.38071065989847713,0.35194585448392557,0.00676818950930626,0.001692047377326565,0.038917089678511
848,Ca'Marcanda Bolgheri 2013,2013,1724156,4.4,134.6118720508728,Gaja,570,Bolgheri,13,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.3192982456140351,0.005263157894736842,0.04035087719298246,0.3157894736842105,0.043859649122807015,0.04736842105263158,0.2614035087719298,0.4017543859649123,0.21403508771929824,0.16842105263157894,0.0017543859649122807,0.0035087719298245615,0.03684210526315789
849,Pelagrilli Brunello di Montalcino 2015,2015,1864632,4.3,59.400159412924815,Siro Pacenti,555,Brunello di Montalcino,13,1,['Sangiovese'],0.13513513513513514,0.0036036036036036037,0.021621621621621623,0.2936936936936937,0.055855855855855854,0.05765765765765766,0.23423423423423423,0.3621621621621622,0.2990990990990991,0.15675675675675677,0.005405405405405406,0.0018018018018018018,0.03423423423423423
850,Saint-Estèphe 2017,2017,98166,4.1,110.2535332988101,Château Phélan Ségur,540,Saint-Estèphe,12,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",1.7944444444444445,0.024074074074074074,0.11481481481481481,1.788888888888889,0.16296296296296298,0.30185185185185187,1.3981481481481481,2.0833333333333335,0.6981481481481482,0.8166666666666667,0.011111111111111112,0.0,0.13333333333333333
851,Toscana Red 2016,2016,15294,4.2,94.78385149486851,Montevertine,533,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.1275797373358349,0.020637898686679174,0.01876172607879925,0.30956848030018763,0.05628517823639775,0.05065666041275797,0.1801125703564728,0.32082551594746717,0.3602251407129456,0.14446529080675422,0.0075046904315197,0.001876172607879925,0.03377110694183865
852,Ca'Marcanda Bolgheri 2009,2009,1724156,4.4,146.15003251237616,Gaja,529,Bolgheri,13,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.3440453686200378,0.005671077504725898,0.043478260869565216,0.34026465028355385,0.04725897920604915,0.05103969754253308,0.28166351606805295,0.43289224952741023,0.23062381852551986,0.18147448015122875,0.001890359168241966,0.003780718336483932,0.03969754253308128
853,La Fiole du Pape Père Anselme Châteauneuf-du-Pape ,,1130386,4.1,70.01965551758482,Brotte,22726,Châteauneuf-du-Pape,12,6,"['Shiraz/Syrah', 'Mourvedre', 'Counoise', 'Cinsaut', 'Vaccareze', 'Muscardin']",0.015092845199331163,0.0007480418903458594,0.0022001232068995864,0.023321305993135616,0.0015840887089677022,0.004796268591041098,0.014652820557951245,0.027325530229692863,0.022001232068995864,0.012364692422775676,0.00035201971310393383,0.0,0.0015840887089677022
854,60 Sessantanni Old Vines Primitivo di Manduria 2017,2017,11890,4.5,51.4430122170011,San Marzano,12062,Primitivo di Manduria,13,1,['Primitivo'],0.10611838832697729,0.002735864699054883,0.03407395125186536,0.06889404742165478,0.003979439562261648,0.01069474382357818,0.0994859890565412,0.13273089039960206,0.08389985077101642,0.07784778643674349,0.00165809981760902,0.000663239927043608,0.002818769689935334
855,I Gran Reserva 2008,2008,2061837,4.0,70.7341417983765,Bodegas Faustino,10825,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.1394919168591224,0.00933025404157044,0.040184757505773674,0.2369515011547344,0.010346420323325636,0.04258660508083141,0.2325173210161663,0.3478983833718245,0.18577367205542725,0.1877136258660508,0.003325635103926097,0.0018475750577367205,0.015057736720554273
856,I Gran Reserva 2009,2009,2061837,4.1,99.31359303004378,Bodegas Faustino,10344,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.1459783449342614,0.009764114462490333,0.04205336426914153,0.24796983758700697,0.01082753286929621,0.04456689868522815,0.2433294663573086,0.36407579273008506,0.19441221964423822,0.19644238205723125,0.0034802784222737818,0.0019334880123743233,0.015757927300850735
857,Brunello di Montalcino 2010,2010,22917,4.3,100.02807931083548,Banfi,7046,Brunello di Montalcino,13,1,['Sangiovese'],0.14093102469486232,0.009367016747090548,0.03221686063014476,0.2588702810105024,0.02157252341754187,0.04158387737723531,0.20053931308543854,0.3095373261424922,0.231620777746239,0.14660800454158388,0.003973885892705081,0.0012773204655123474,0.020011353959693442
858,Barolo 2017,2017,92461,3.9,53.5426587456928,Fontanafredda,2554,Barolo,13,1,['Nebbiolo'],0.12333594361785434,0.018010963194988253,0.04032889584964761,0.35787000783085354,0.039937353171495694,0.06342991386061081,0.19929522317932655,0.36256851996867656,0.3018794048551292,0.14408770555990602,0.006264682850430697,0.00274079874706343,0.01840250587314017
859,Brunello di Montalcino 2014,2014,9710,4.4,84.38788606658103,Casanova di Neri,2230,Brunello di Montalcino,13,1,['Sangiovese'],0.226457399103139,0.017937219730941704,0.04170403587443946,0.43228699551569505,0.04484304932735426,0.05605381165919283,0.3197309417040359,0.4977578475336323,0.40179372197309415,0.2031390134529148,0.005829596412556054,0.0017937219730941704,0.028251121076233184
860,Bolgheri Superiore 2014,2014,87674,4.2,110.868222728853,Grattamacco,1651,Bolgheri Superiore,12,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.18715929739551787,0.004239854633555421,0.019382192610539067,0.1756511205330103,0.02059357964869776,0.031496062992125984,0.14052089642640825,0.22228952150211992,0.13022410660205935,0.1175045427013931,0.0024227740763173833,0.0,0.02059357964869776
861,Mas La Plana Cabernet Sauvignon 2016,2016,1161798,4.2,102.42943412219492,Familia Torres,1288,Penedès,13,1,['Cabernet Sauvignon'],0.6304347826086957,0.010869565217391304,0.07065217391304347,0.593167701863354,0.03571428571428571,0.11024844720496894,0.5520186335403726,0.8198757763975155,0.28959627329192544,0.44332298136645965,0.006211180124223602,0.004658385093167702,0.043478260869565216
862,Tinto 2018,2018,1139434,4.5,52.11862198363475,Pago de Carraovejas,5811,Ribera del Duero,13,1,['Tempranillo'],0.09654104284976768,0.002065049044914817,0.011701944587850628,0.08587162278437446,0.005850972293925314,0.017208742040956806,0.10135949062123559,0.1562553777318878,0.06763035622096025,0.08156943727413526,0.0012046119428669765,0.0005162622612287042,0.005506797453106178
863,Toro 2012,2012,77172,4.4,90.10507916016854,Pintia,5658,Toro,13,1,['Tempranillo'],0.2318840579710145,0.005832449628844115,0.03057617532697066,0.21562389536938847,0.02368328031106398,0.03905973842347119,0.2191587133262637,0.32467302933898906,0.1120537292329445,0.17143867090844822,0.002651113467656416,0.0010604453870625664,0.01343230823612584
864,Toro 2013,2013,77172,4.4,88.05040271658294,Pintia,5281,Toro,13,1,['Tempranillo'],0.24843779587199394,0.006248816512024238,0.03275894716909676,0.23101685286877485,0.025373982200340844,0.041848134822950196,0.2348040143912138,0.3478507858360159,0.12005302026131415,0.18367733383828821,0.002840371141829199,0.0011361484567316796,0.014391213785267941
865,Guidalberto 2018,2018,5080,4.2,60.13687151957856,Tenuta San Guido,4943,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.28909569087598624,0.00687841391867287,0.023062917256726684,0.259558972284038,0.032166700384381956,0.03823588913615213,0.2263807404410277,0.35120372243576775,0.22901072223346147,0.18571717580416752,0.005462269876593162,0.001820756625531054,0.023062917256726684
866,Guidalberto 2017,2017,5080,4.2,65.14827747954344,Tenuta San Guido,4848,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.2947607260726073,0.007013201320132013,0.023514851485148515,0.2646452145214521,0.0327970297029703,0.038985148514851485,0.23081683168316833,0.3580858085808581,0.2334983498349835,0.18935643564356436,0.005569306930693069,0.0018564356435643563,0.023514851485148515
867,Cabernet Sauvignon 2016,2016,16578,4.4,90.10507916016854,Joseph Phelps,3953,Napa Valley,13,1,['Cabernet Sauvignon'],0.29142423475841134,0.004553503668100177,0.023273463192512018,0.22691626612699214,0.012142676448267139,0.04452314697697951,0.2375411080192259,0.36933974196812547,0.14849481406526688,0.18441689855805718,0.0050594485201113076,0.0030356691120667846,0.013407538578294966
868,Rioja Reserva 2015,2015,1137169,4.2,56.72911546680244,Imperial,3900,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.14384615384615385,0.0033333333333333335,0.023076923076923078,0.18076923076923077,0.012307692307692308,0.04051282051282051,0.20871794871794871,0.3,0.13897435897435897,0.18128205128205127,0.0017948717948717949,0.0002564102564102564,0.009487179487179488
869,Red 2017,2017,96926,4.3,66.90226956553114,Bodegas Mauro,3700,Castilla y León,13,2,"['Grenache', 'Tempranillo']",0.12243243243243243,0.002972972972972973,0.012972972972972972,0.09891891891891892,0.00891891891891892,0.017297297297297298,0.11972972972972973,0.18864864864864864,0.08243243243243244,0.10432432432432433,0.0016216216216216215,0.0005405405405405405,0.003243243243243243
870,Salmos 2016,2016,2656,4.2,50.27442459036768,Familia Torres,3361,Priorat,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Grenache', 'Carignan']",0.19160963998809877,0.003867896459387087,0.033620946146980066,0.15144302290984826,0.016661707825052066,0.03332341565010413,0.16334424278488546,0.25111573936328474,0.13418625409104434,0.15025290092234453,0.0020827134781315083,0.0005950609937518596,0.010413567390657543
871,Villa Antinori Chianti Classico Riserva 2016,2016,1143960,4.1,50.496034276096,Antinori,6209,Chianti Classico,13,4,"['Sangiovese', 'Trebbiano', 'Canaiolo Nero', 'Malvasia Nera']",0.12578515058785633,0.0033821871476888386,0.015461426960863263,0.21243356418102755,0.014011918183282332,0.029473345144145596,0.17233048800128845,0.27105814140763407,0.22950555645031406,0.13351586406828797,0.002254791431792559,0.0008052826542116283,0.02045417941697536
872,Rioja Reserva 2012,2012,89013,4.2,70.05945532030903,Remelluri,3627,Rioja,12,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.15329473393989523,0.005238489109456851,0.029500964984835953,0.19437551695616212,0.015715467328370553,0.02729528535980149,0.18114143920595532,0.27819134270747176,0.13041080783016268,0.1480562448304384,0.0011028398125172319,0.0,0.015164047422111939
873,Brunello di Montalcino 2013,2013,9710,4.4,53.02067505642843,Casanova di Neri,3137,Brunello di Montalcino,13,1,['Sangiovese'],0.16098182977366912,0.012751036021676761,0.02964615875039847,0.30729996812240995,0.031877590054191905,0.039846987567739876,0.22728721708638827,0.35384124960153013,0.2856232068855595,0.14440548294548933,0.004144086707044948,0.001275103602167676,0.020082881734140898
874,Viña Tondonia Reserva 2001,2001,9119,4.0,149.33989760695343,R. López de Heredia,2705,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.5227356746765249,0.08872458410351201,0.1822550831792976,1.1057301293900186,0.08502772643253234,0.2628465804066543,0.9545286506469501,1.4151571164510166,0.8569316081330869,0.7323475046210721,0.04177449168207024,0.012199630314232901,0.10240295748613679
875,Saint-Estèphe (Grand Cru Classé) 2004,2004,80472,4.3,132.10578664150367,Château Montrose,2053,Saint-Estèphe,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.7150511446663419,0.017048222113979543,0.06380905991232343,0.8787140769605456,0.07598636142230882,0.1544081831466147,0.6122747199220653,0.9025815879201169,0.2693619094008768,0.33170969313200194,0.0058451047247929854,0.00535801266439357,0.06721870433511934
876,Châteauneuf-du-Pape 2017,2017,1134803,4.4,74.7239295095764,Château de Beaucastel,1983,Châteauneuf-du-Pape,13,6,"['Shiraz/Syrah', 'Mourvedre', 'Counoise', 'Cinsaut', 'Vaccareze', 'Muscardin']",0.9399899142713061,0.04084720121028744,0.2087745839636914,1.1180030257186082,0.12203731719616742,0.20070600100857286,0.6137165910237015,1.0564800806858297,0.7609682299546142,0.6510337871911246,0.025214321734745335,0.008068582955118508,0.07160867372667676
877,Barolo Marcenasco 2017,2017,13898,4.3,54.98457065619342,Renato Ratti,1948,Barolo,13,1,['Nebbiolo'],0.18942505133470225,0.02566735112936345,0.0513347022587269,0.5164271047227926,0.08264887063655031,0.07494866529774127,0.34394250513347024,0.5410677618069816,0.438911704312115,0.263347022587269,0.006673511293634497,0.004620123203285421,0.029774127310061602
878,Brut Champagne (Vintage) 2012,2012,5810903,4.3,76.50914284256969,Louis Roederer,1809,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.006633499170812604,0.20011055831951355,0.006080707573244887,0.146489773355445,0.009950248756218905,0.1857379767827529,0.22056384742951907,0.1956882255389718,0.018794914317302378,0.024875621890547265,0.23714759535655058,0.010503040353786623,0.06301824212271974
879,Saint-Julien (Grand Cru Classé) 2011,2011,1115658,4.3,94.3612761725026,Château Léoville Poyferré,1760,Saint-Julien,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.9096590909090909,0.01534090909090909,0.06818181818181818,0.9170454545454545,0.08579545454545455,0.1784090909090909,0.7852272727272728,1.1102272727272726,0.3522727272727273,0.4005681818181818,0.008522727272727272,0.0005681818181818182,0.06306818181818181
880,Rosé Brut Champagne (Vintage) 2013,2013,74299,4.3,66.30792379689373,Louis Roederer,1747,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.018889524899828276,0.26960503720664,0.011448196908986834,0.17172295363480253,0.022323983972524327,0.2564396107613051,0.2701774470520893,0.25128792215226103,0.38580423583285633,0.05037206639954207,0.16657126502575845,0.01316542644533486,0.059530623926731537
881,Rioja 150 Aniversario 2010,2010,2218,4.2,56.82079008441509,Marqués de Riscal,1726,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.03650057937427578,0.0011587485515643105,0.005214368482039398,0.046349942062572425,0.002317497103128621,0.01100811123986095,0.04577056778679027,0.06778679026651217,0.027230590961761298,0.03592120509849363,0.0017381228273464658,0.0005793742757821553,0.004634994206257242
882,Saint-Julien (Grand Cru Classé) 2004,2004,79265,4.2,91.30091045879983,Château Gruaud Larose,1663,Saint-Julien,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.7438364401683704,0.01803968731208659,0.08298256163559832,0.9110042092603728,0.07336139506915214,0.15634395670475046,0.6758869512928443,0.9861695730607336,0.32291040288635,0.33734215273601925,0.015634395670475046,0.004810583283223091,0.07215874924834637
883,Saint-Estèphe 2015,2015,1102121,3.8,53.556399989798784,Château Lilian Ladouys,1613,Saint-Estèphe,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.3769373837569746,0.008679479231246125,0.022938623682579044,0.36453812771233723,0.023558586484810913,0.05703657780533168,0.2554246745195288,0.43955362678239307,0.2306261624302542,0.1735895846249225,0.005579665220086794,0.0006199628022318661,0.02417854928704278
884,Macán 2015,2015,1994112,4.5,68.34816760602892,Benjamin de Rothschild - Vega Sicilia,1493,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.23107836570663096,0.0026791694574681848,0.018754186202277295,0.20830542531815138,0.01942397856664434,0.03415941058271936,0.21902210314802412,0.31882116543871397,0.10180843938379103,0.1982585398526457,0.0026791694574681848,0.0006697923643670462,0.010046885465505693
885,Blanc de Blancs Brut Champagne (Vintage) 2011,2011,74300,4.3,79.05944760398867,Louis Roederer,1435,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.004181184668989547,0.1602787456445993,0.0027874564459930314,0.10801393728222997,0.010452961672473868,0.13937282229965156,0.14076655052264808,0.12682926829268293,0.007665505226480836,0.024390243902439025,0.1672473867595819,0.022996515679442508,0.036933797909407665
886,Saint-Julien 2015,2015,1209244,4.1,66.20591160643697,Château Lalande-Borie,1371,Saint-Julien,12,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.27206418672501825,0.0036469730123997084,0.016046681254558718,0.23194748358862144,0.012399708242159009,0.049598832968636035,0.18672501823486506,0.29029905178701676,0.12107950401167031,0.12472647702407003,0.0,0.0014587892049598833,0.019693654266958426
887,Termes 2016,2016,1167280,3.8,55.23960113233532,Bodega Numanthia,1343,Toro,13,1,['Tempranillo'],0.40655249441548774,0.0022338049143708115,0.04318689501116903,0.42814594192107225,0.03276247207743857,0.06552494415487714,0.35591958302308263,0.5830230826507818,0.22933730454207,0.23752792256142963,0.0052122114668652275,0.0007446016381236039,0.023827252419955324
888,Reserva 2016,2016,19481,4.3,80.08226724023878,Tinto Pesquera,1291,Ribera del Duero,13,1,['Tempranillo'],0.3687064291247095,0.009295120061967466,0.041053446940356314,0.40975987606506586,0.025561580170410533,0.08597986057319908,0.4244771494965143,0.6057319907048799,0.273431448489543,0.3415956622773044,0.003098373353989156,0.006196746707978312,0.017041053446940357
889,Malbec Argentino 2012,2012,1869,3.9,77.11103072383426,Catena Zapata,2921,Mendoza,13,1,['Malbec'],0.24032865457035263,0.004108182129407737,0.02156795617939062,0.1684354673057172,0.031153714481342007,0.026018486819582336,0.15816501198219787,0.2588154741526874,0.12290311537144813,0.1297500855871277,0.004450530640191715,0.00034234851078397807,0.012324546388223211
890,Pinot Noir Santa Barbara County 2019,2019,1714603,4.0,83.65885507949774,Au Bon Climat,2757,Santa Barbara County,13,1,['Pinot Noir'],0.10337323177366703,0.012694958287994197,0.02212549873050417,0.31265868697859994,0.034095030830612987,0.08523757707653247,0.19550235763511062,0.35038084874863984,0.48748639825897716,0.19187522669568371,0.014145810663764961,0.003264417845484222,0.025389916575988394
891,Malbec Argentino 2011,2011,1869,4.1,77.11103072383426,Catena Zapata,2740,Mendoza,13,1,['Malbec'],0.2562043795620438,0.004379562043795621,0.022992700729927006,0.17956204379562044,0.03321167883211679,0.027737226277372264,0.1686131386861314,0.2759124087591241,0.13102189781021897,0.13832116788321167,0.004744525547445255,0.000364963503649635,0.013138686131386862
892,Pinot Noir Santa Barbara County 2017,2017,1714603,4.0,75.24623278100076,Au Bon Climat,2686,Santa Barbara County,13,1,['Pinot Noir'],0.10610573343261355,0.013030528667163067,0.022710349962769917,0.3209233060312733,0.034996276991809384,0.08749069247952346,0.20067014147431125,0.3596425912137007,0.5003723008190618,0.19694713328369323,0.014519731943410276,0.0033507073715562173,0.026061057334326135
893,Réserve (de la Comtesse) Pauillac 2009,2009,1135843,4.1,110.29882569140484,Château Pichon Longueville Comtesse de Lalande,2492,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.3471107544141252,0.004414125200642055,0.013643659711075442,0.32263242375601925,0.03571428571428571,0.06019261637239166,0.2909309791332263,0.4317817014446228,0.13202247191011235,0.2034510433386838,0.0036115569823434992,0.0004012841091492777,0.022070626003210272
894,Amarone della Valpolicella Classico 2012,2012,8195,4.3,66.36156889797701,Allegrini,2429,Amarone della Valpolicella Classico,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.33182379580074106,0.009880609304240428,0.2503087690407575,0.2799505969534788,0.030053519967064634,0.04981473857554549,0.2671881432688349,0.38904899135446686,0.24948538493207081,0.16550020584602718,0.00699876492383697,0.002881844380403458,0.025113215314944422
895,Châteauneuf-du-Pape 2016,2016,84287,4.3,71.50728953722432,Château La Nerthe,2394,Châteauneuf-du-Pape,13,6,"['Shiraz/Syrah', 'Mourvedre', 'Counoise', 'Cinsaut', 'Vaccareze', 'Muscardin']",0.27360066833751046,0.018796992481203006,0.03759398496240601,0.28237259816207183,0.03258145363408521,0.05555555555555555,0.20927318295739347,0.3554720133667502,0.2059314954051796,0.21762740183792814,0.018379281537176273,0.0037593984962406013,0.029239766081871343
896,Gran Enemigo 2009,2009,1235058,4.4,64.95946518156084,El Enemigo,2372,Mendoza,11,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.0990725126475548,0.0012647554806070826,0.01011804384485666,0.08094435075885328,0.010539629005059023,0.016863406408094434,0.0775716694772344,0.12563237774030353,0.045952782462057334,0.07841483979763912,0.0,0.0,0.008010118043844857
897,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc 2017,2017,3125433,4.6,81.7847097785548,El Enemigo,2033,Gualtallary,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.20609936055091,0.004918839153959666,0.019183472700442697,0.14067879980324643,0.029021151008362025,0.02262666010821446,0.16379734382685687,0.25430398425971473,0.09788489916379735,0.17658632562715199,0.002951303492375799,0.000983767830791933,0.01426463354648303
898,Blanc de Blancs N.V.,N.V.,1898510,4.2,80.28632827361139,Charles Heidsieck,1893,Champagne,12,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005282620179609086,0.07501320655044902,0.0,0.04331748547279451,0.00792393026941363,0.06603275224511358,0.06286318013734812,0.05229793977812995,0.002641310089804543,0.008980454305335447,0.07290015847860538,0.003169572107765452,0.01584786053882726
899,Bricco dell'Uccellone Barbera d'Asti 2016,2016,15149,4.4,66.82893680344905,Braida,1849,Barbera d'Asti,13,1,['Barbera'],0.11790156841535965,0.0037858301784748512,0.017847485127095726,0.12817739318550567,0.012439156300703082,0.022174148188209845,0.11952406706327745,0.1752298539751217,0.0897782585181179,0.10546241211465657,0.003244997295835587,0.0005408328826392645,0.009194159004867496
900,Valbuena 5º 2014,2014,1175427,4.7,149.95791997143658,Vega Sicilia,4596,Ribera del Duero,13,1,['Tempranillo'],0.22780678851174935,0.011314186248912098,0.03742384682332463,0.2580504786771105,0.02154046997389034,0.05308964316797215,0.25935596170583114,0.36858137510879024,0.15687554395126196,0.19843342036553524,0.0026109660574412533,0.0013054830287206266,0.018711923411662314
901,Pauillac (Grand Cru Classé) 2011,2011,79262,4.3,143.73517635357425,Château Lynch-Bages,4054,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.50419338924519,0.008140108534780463,0.04242723236309817,0.5698075974346325,0.04267390231869758,0.09422792303897386,0.42945239269856933,0.622101628021707,0.18450912678835718,0.19166255550074002,0.0059200789343857915,0.002713369511593488,0.038973852984706465
902,Rioja Reserva 2011,2011,89013,4.1,73.44877712886691,Remelluri,4006,Rioja,12,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.13879181228157764,0.004742885671492761,0.02670993509735397,0.17598602096854718,0.014228657014478282,0.02471293060409386,0.16400399400898652,0.25187219171243136,0.11807289066400399,0.13404892661008488,0.000998502246630055,0.0,0.013729405891163254
903,Zero Brut Nature Champagne N.V.,N.V.,1177703,4.0,52.02621713294739,Tarlant,3770,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005305039787798408,0.057294429708222815,0.0007957559681697613,0.041644562334217504,0.0005305039787798408,0.040583554376657824,0.041379310344827586,0.035278514588859416,0.005305039787798408,0.002652519893899204,0.045358090185676395,0.001326259946949602,0.008488063660477453
904,Flor de Pingus 2016,2016,79814,4.5,117.31401902527352,Dominio de Pingus,3091,Ribera del Duero,13,1,['Tempranillo'],0.19087673891944354,0.00517631834357813,0.023940472339048852,0.17017146554513102,0.018117114202523456,0.03235198964736331,0.18861209964412812,0.2607570365577483,0.09932060821740538,0.14428987382724037,0.0012940795858945326,0.00032351989647363315,0.006793917825946296
905,Cosecha 2014,2014,875,4.3,66.30792379689373,Hacienda Monasterio,3028,Ribera del Duero,13,1,['Tempranillo'],0.14233817701453105,0.00297225891677675,0.01618229854689564,0.12978863936591808,0.011889035667107,0.02774108322324967,0.13143989431968295,0.18956406869220607,0.08157199471598414,0.10733157199471599,0.002642007926023778,0.00033025099075297226,0.008256274768824307
906,Malbec Estate 2014,2014,2145084,3.9,54.06646094208258,Colomé,2994,Calchaqui Valley,13,1,['Malbec'],0.23847695390781562,0.00501002004008016,0.02004008016032064,0.16700066800267202,0.023046092184368736,0.02839011356045424,0.12725450901803606,0.24649298597194388,0.11389445557782231,0.11556446225784903,0.003674014696058784,0.0006680026720106881,0.011356045424181697
907,Pauillac (Grand Cru Classé) 2008,2008,14362,4.3,137.71645711662543,Château Pontet-Canet,2828,Pauillac,13,6,"['Cabernet Sauvignon', 'Cabernet Franc', 'Malbec', 'Merlot', 'Petit Verdot', 'Carménère']",0.8797736916548797,0.013437057991513438,0.05763790664780764,0.8136492220650636,0.09052333804809053,0.12022630834512023,0.6057284299858557,0.9275106082036775,0.31435643564356436,0.36103253182461104,0.006011315417256012,0.006718528995756719,0.057284299858557285
